,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2021 �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2021 �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �"
59,2022,7,Oklahoma,0,0,0,2,0,0,0,0
60,2022,7,Texas,0,2,0,0,0,2,0,1
61,2022,7,Mountain,0,0,0,1,0,2,2,0
62,2022,7,Arizona,0,0,0,0,0,1,1,0
63,2022,7,Colorado,0,0,0,0,0,2,0,0
64,2022,7,Idaho,0,0,0,0,0,0,0,0
65,2022,7,Montana,0,0,0,0,0,0,0,0
66,2022,7,Nevada,0,0,0,1,0,0,0,0
67,2022,7,New Mexico,0,0,0,0,0,0,0,0
68,2022,7,Utah,0,0,0,0,0,0,0,0
69,2022,7,Wyoming,0,0,0,0,0,1,1,0
70,2022,7,Pacific,0,0,0,0,0,2,1,13
71,2022,7,Alaska,0,0,0,0,0,0,0,0
72,2022,7,California,0,0,0,0,0,2,1,10
73,2022,7,Hawaii,0,0,0,0,0,0,0,0
74,2022,7,Oregon,0,0,0,0,0,0,0,0
75,2022,7,Washington,0,0,0,0,0,2,0,3
76,2022,7,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,7,American Samoa,0,0,0,0,0,0,0,0
78,2022,7,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,7,Guam,0,0,0,0,0,0,0,0
80,2022,7,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,7,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,7,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,7,Total,0,2,1,6,0,8,9,33
14,2022,8,"U.S. Residents, excluding U.S. Territories",0,2,1,7,2,8,12,42
15,2022,8,New England,0,0,0,0,0,1,0,0
16,2022,8,Connecticut,0,0,0,0,0,0,0,0
17,2022,8,Maine,0,0,0,0,0,0,0,0
18,2022,8,Massachusetts,0,0,0,0,0,1,0,0
19,2022,8,New Hampshire,0,0,0,0,0,0,0,0
20,2022,8,Rhode Island,0,0,0,0,0,0,0,0
21,2022,8,Vermont,0,0,0,0,0,0,0,0
22,2022,8,Middle Atlantic,0,0,0,0,0,3,3,6
23,2022,8,New Jersey,0,0,0,0,0,0,0,0
24,2022,8,New York (excluding New York City),0,0,0,0,0,2,0,0
25,2022,8,New York City,0,0,0,0,0,1,1,0
26,2022,8,Pennsylvania,0,0,0,0,0,2,2,6
27,2022,8,East North Central,0,1,1,3,0,1,0,0
28,2022,8,Illinois,0,0,0,2,0,1,0,0
29,2022,8,Indiana,0,1,0,0,0,1,0,0
30,2022,8,Michigan,0,0,0,0,0,1,0,0
31,2022,8,Ohio,0,1,1,1,0,1,0,0
32,2022,8,Wisconsin,0,0,0,0,0,0,0,0
33,2022,8,West North Central,0,0,0,0,0,2,1,3
34,2022,8,Iowa,0,0,0,0,0,1,0,0
35,2022,8,Kansas,0,0,0,0,0,1,0,0
36,2022,8,Minnesota,0,0,0,0,0,1,0,0
37,2022,8,Missouri,0,0,0,0,0,2,1,3
38,2022,8,Nebraska,0,0,0,0,0,0,0,0
39,2022,8,North Dakota,0,0,0,0,0,0,0,0
40,2022,8,South Dakota,0,0,0,0,0,0,0,0
41,2022,8,South Atlantic,0,1,0,0,0,3,2,15
42,2022,8,Delaware,0,0,0,0,0,0,0,1
43,2022,8,District of Columbia,0,0,0,0,0,0,0,0
44,2022,8,Florida,0,0,0,0,0,2,1,9
45,2022,8,Georgia,0,1,0,0,0,1,1,0
46,2022,8,Maryland,0,0,0,0,0,1,0,3
47,2022,8,North Carolina,0,0,0,0,0,1,0,0
48,2022,8,South Carolina,0,0,0,0,0,0,0,0
49,2022,8,Virginia,0,0,0,0,0,1,0,2
50,2022,8,West Virginia,0,0,0,0,0,0,0,0
51,2022,8,East South Central,0,1,0,0,0,1,1,1
52,2022,8,Alabama,0,1,0,0,0,1,1,0
53,2022,8,Kentucky,0,0,0,0,0,0,0,1
54,2022,8,Mississippi,0,0,0,0,0,0,0,0
55,2022,8,Tennessee,0,0,0,0,0,0,0,0
56,2022,8,West South Central,0,2,0,3,0,2,0,1
57,2022,8,Arkansas,0,0,0,0,0,2,0,0
58,2022,8,Louisiana,0,0,0,0,0,1,0,0
59,2022,8,Oklahoma,0,0,0,2,0,0,0,0
60,2022,8,Texas,0,2,0,1,0,2,0,1
61,2022,8,Mountain,0,0,0,1,0,1,2,2
62,2022,8,Arizona,0,0,0,0,0,1,1,0
63,2022,8,Colorado,0,0,0,0,0,1,0,2
64,2022,8,Idaho,0,0,0,0,0,0,0,0
65,2022,8,Montana,0,0,0,0,0,0,0,0
66,2022,8,Nevada,0,0,0,1,0,0,0,0
67,2022,8,New Mexico,0,0,0,0,0,0,0,0
68,2022,8,Utah,0,0,0,0,0,0,0,0
69,2022,8,Wyoming,0,0,0,0,0,1,1,0
70,2022,8,Pacific,0,0,0,0,2,2,3,14
71,2022,8,Alaska,0,0,0,0,0,0,0,0
72,2022,8,California,0,0,0,0,1,2,2,11
73,2022,8,Hawaii,0,0,0,0,0,0,0,0
74,2022,8,Oregon,0,0,0,0,1,0,1,0
75,2022,8,Washington,0,0,0,0,0,2,0,3
76,2022,8,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,8,American Samoa,0,0,0,0,0,0,0,0
78,2022,8,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,8,Guam,0,0,0,0,0,0,0,0
80,2022,8,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,8,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,8,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,8,Total,0,2,1,7,2,8,12,42
14,2022,9,"U.S. Residents, excluding U.S. Territories",0,2,1,8,2,8,14,44
15,2022,9,New England,0,0,0,0,0,1,0,0
16,2022,9,Connecticut,0,0,0,0,0,0,0,0
17,2022,9,Maine,0,0,0,0,0,0,0,0
18,2022,9,Massachusetts,0,0,0,0,0,1,0,0
19,2022,9,New Hampshire,0,0,0,0,0,0,0,0
20,2022,9,Rhode Island,0,0,0,0,0,0,0,0
21,2022,9,Vermont,0,0,0,0,0,0,0,0
22,2022,9,Middle Atlantic,0,0,0,0,1,3,4,6
23,2022,9,New Jersey,0,0,0,0,0,0,0,0
24,2022,9,New York (excluding New York City),0,0,0,0,1,2,1,0
25,2022,9,New York City,0,0,0,0,0,1,1,0
26,2022,9,Pennsylvania,0,0,0,0,0,2,2,6
27,2022,9,East North Central,0,1,1,3,0,1,0,1
28,2022,9,Illinois,0,0,0,2,0,1,0,0
29,2022,9,Indiana,0,1,0,0,0,1,0,0
30,2022,9,Michigan,0,0,0,0,0,1,0,1
31,2022,9,Ohio,0,1,1,1,0,1,0,0
32,2022,9,Wisconsin,0,0,0,0,0,0,0,0
33,2022,9,West North Central,0,0,0,0,0,2,1,3
34,2022,9,Iowa,0,0,0,0,0,1,0,0
35,2022,9,Kansas,0,0,0,0,0,1,0,0
36,2022,9,Minnesota,0,0,0,0,0,1,0,0
37,2022,9,Missouri,0,0,0,0,0,2,1,3
38,2022,9,Nebraska,0,0,0,0,0,0,0,0
39,2022,9,North Dakota,0,0,0,0,0,0,0,0
40,2022,9,South Dakota,0,0,0,0,0,0,0,0
41,2022,9,South Atlantic,0,0,0,1,1,3,3,15
42,2022,9,Delaware,0,0,0,0,0,0,0,1
43,2022,9,District of Columbia,0,0,0,0,0,0,0,0
44,2022,9,Florida,0,0,0,0,1,2,2,9
45,2022,9,Georgia,0,0,0,1,0,1,1,0
46,2022,9,Maryland,0,0,0,0,0,1,0,3
47,2022,9,North Carolina,0,0,0,0,0,1,0,0
48,2022,9,South Carolina,0,0,0,0,0,0,0,0
49,2022,9,Virginia,0,0,0,0,0,1,0,2
50,2022,9,West Virginia,0,0,0,0,0,0,0,0
51,2022,9,East South Central,0,1,0,0,0,1,1,1
52,2022,9,Alabama,0,1,0,0,0,1,1,0
53,2022,9,Kentucky,0,0,0,0,0,0,0,1
54,2022,9,Mississippi,0,0,0,0,0,0,0,0
55,2022,9,Tennessee,0,0,0,0,0,0,0,0
56,2022,9,West South Central,0,2,0,3,0,2,0,1
57,2022,9,Arkansas,0,0,0,0,0,2,0,0
58,2022,9,Louisiana,0,0,0,0,0,1,0,0
59,2022,9,Oklahoma,0,0,0,2,0,0,0,0
60,2022,9,Texas,0,2,0,1,0,2,0,1
61,2022,9,Mountain,0,0,0,1,0,1,2,2
62,2022,9,Arizona,0,0,0,0,0,1,1,0
63,2022,9,Colorado,0,0,0,0,0,1,0,2
64,2022,9,Idaho,0,0,0,0,0,0,0,0
65,2022,9,Montana,0,0,0,0,0,0,0,0
66,2022,9,Nevada,0,0,0,1,0,0,0,0
67,2022,9,New Mexico,0,0,0,0,0,0,0,0
68,2022,9,Utah,0,0,0,0,0,0,0,0
69,2022,9,Wyoming,0,0,0,0,0,1,1,0
70,2022,9,Pacific,0,0,0,0,0,2,3,15
71,2022,9,Alaska,0,0,0,0,0,0,0,0
72,2022,9,California,0,0,0,0,0,2,3,10
73,2022,9,Hawaii,0,0,0,0,0,0,0,0
74,2022,9,Oregon,0,0,0,0,0,0,0,0
75,2022,9,Washington,0,0,0,0,0,1,0,5
76,2022,9,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,9,American Samoa,0,0,0,0,0,0,0,0
78,2022,9,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,9,Guam,0,0,0,0,0,0,0,0
80,2022,9,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,9,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,9,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,9,Total,0,2,1,8,2,8,14,44
14,2022,10,"U.S. Residents, excluding U.S. Territories",0,2,2,8,1,7,15,52
15,2022,10,New England,0,0,0,0,0,0,0,1
16,2022,10,Connecticut,0,0,0,0,0,0,0,0
17,2022,10,Maine,0,0,0,0,0,0,0,0
18,2022,10,Massachusetts,0,0,0,0,0,0,0,1
19,2022,10,New Hampshire,0,0,0,0,0,0,0,0
20,2022,10,Rhode Island,0,0,0,0,0,0,0,0
21,2022,10,Vermont,0,0,0,0,0,0,0,0
22,2022,10,Middle Atlantic,0,0,0,0,0,2,4,7
23,2022,10,New Jersey,0,0,0,0,0,0,0,0
24,2022,10,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,10,New York City,0,0,0,0,0,1,1,0
26,2022,10,Pennsylvania,0,0,0,0,0,2,2,7
27,2022,10,East North Central,0,1,2,3,0,1,0,1
28,2022,10,Illinois,0,0,0,2,0,1,0,0
29,2022,10,Indiana,0,1,1,0,0,1,0,0
30,2022,10,Michigan,0,0,0,0,0,1,0,1
31,2022,10,Ohio,0,1,1,1,0,1,0,0
32,2022,10,Wisconsin,0,0,0,0,0,0,0,0
33,2022,10,West North Central,0,0,0,0,0,2,1,3
34,2022,10,Iowa,0,0,0,0,0,1,0,0
35,2022,10,Kansas,0,0,0,0,0,1,0,0
36,2022,10,Minnesota,0,0,0,0,0,1,0,0
37,2022,10,Missouri,0,0,0,0,0,2,1,3
38,2022,10,Nebraska,0,0,0,0,0,0,0,0
39,2022,10,North Dakota,0,0,0,0,0,0,0,0
40,2022,10,South Dakota,0,0,0,0,0,0,0,0
41,2022,10,South Atlantic,0,0,0,1,0,3,3,17
42,2022,10,Delaware,0,0,0,0,0,0,0,1
43,2022,10,District of Columbia,0,0,0,0,0,0,0,0
44,2022,10,Florida,0,0,0,0,0,2,2,10
45,2022,10,Georgia,0,0,0,1,0,1,1,0
46,2022,10,Maryland,0,0,0,0,0,1,0,3
47,2022,10,North Carolina,0,0,0,0,0,1,0,0
48,2022,10,South Carolina,0,0,0,0,0,0,0,0
49,2022,10,Virginia,0,0,0,0,0,1,0,3
50,2022,10,West Virginia,0,0,0,0,0,0,0,0
51,2022,10,East South Central,0,1,0,0,0,1,1,1
52,2022,10,Alabama,0,1,0,0,0,1,1,0
53,2022,10,Kentucky,0,0,0,0,0,0,0,1
54,2022,10,Mississippi,0,0,0,0,0,0,0,0
55,2022,10,Tennessee,0,0,0,0,0,0,0,0
56,2022,10,West South Central,0,2,0,3,0,2,0,3
57,2022,10,Arkansas,0,0,0,0,0,2,0,0
58,2022,10,Louisiana,0,0,0,0,0,1,0,0
59,2022,10,Oklahoma,0,0,0,2,0,0,0,0
60,2022,10,Texas,0,2,0,1,0,1,0,3
61,2022,10,Mountain,0,0,0,1,1,1,3,2
62,2022,10,Arizona,0,0,0,0,1,1,2,0
63,2022,10,Colorado,0,0,0,0,0,1,0,2
64,2022,10,Idaho,0,0,0,0,0,0,0,0
65,2022,10,Montana,0,0,0,0,0,0,0,0
66,2022,10,Nevada,0,0,0,1,0,0,0,0
67,2022,10,New Mexico,0,0,0,0,0,0,0,0
68,2022,10,Utah,0,0,0,0,0,0,0,0
69,2022,10,Wyoming,0,0,0,0,0,1,1,0
70,2022,10,Pacific,0,0,0,0,0,2,3,17
71,2022,10,Alaska,0,0,0,0,0,0,0,0
72,2022,10,California,0,0,0,0,0,2,3,12
73,2022,10,Hawaii,0,0,0,0,0,0,0,0
74,2022,10,Oregon,0,0,0,0,0,0,0,0
75,2022,10,Washington,0,0,0,0,0,1,0,5
76,2022,10,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,10,American Samoa,0,0,0,0,0,0,0,0
78,2022,10,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,10,Guam,0,0,0,0,0,0,0,0
80,2022,10,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,10,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,10,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,10,Total,0,2,2,8,1,7,15,52
14,2022,11,"U.S. Residents, excluding U.S. Territories",0,2,2,8,1,7,17,59
15,2022,11,New England,0,0,0,0,0,0,0,1
16,2022,11,Connecticut,0,0,0,0,0,0,0,0
17,2022,11,Maine,0,0,0,0,0,0,0,0
18,2022,11,Massachusetts,0,0,0,0,0,0,0,1
19,2022,11,New Hampshire,0,0,0,0,0,0,0,0
20,2022,11,Rhode Island,0,0,0,0,0,0,0,0
21,2022,11,Vermont,0,0,0,0,0,0,0,0
22,2022,11,Middle Atlantic,0,0,0,0,0,2,4,8
23,2022,11,New Jersey,0,0,0,0,0,0,0,0
24,2022,11,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,11,New York City,0,0,0,0,0,1,1,0
26,2022,11,Pennsylvania,0,0,0,0,0,2,2,8
27,2022,11,East North Central,0,1,2,3,0,1,0,2
28,2022,11,Illinois,0,0,0,2,0,1,0,0
29,2022,11,Indiana,0,1,1,0,0,1,0,1
30,2022,11,Michigan,0,0,0,0,0,1,0,1
31,2022,11,Ohio,0,1,1,1,0,1,0,0
32,2022,11,Wisconsin,0,0,0,0,0,0,0,0
33,2022,11,West North Central,0,0,0,0,0,2,1,4
34,2022,11,Iowa,0,0,0,0,0,1,0,0
35,2022,11,Kansas,0,0,0,0,0,0,0,1
36,2022,11,Minnesota,0,0,0,0,0,1,0,0
37,2022,11,Missouri,0,0,0,0,0,2,1,3
38,2022,11,Nebraska,0,0,0,0,0,0,0,0
39,2022,11,North Dakota,0,0,0,0,0,0,0,0
40,2022,11,South Dakota,0,0,0,0,0,0,0,0
41,2022,11,South Atlantic,0,0,0,1,1,3,4,19
42,2022,11,Delaware,0,0,0,0,0,0,0,1
43,2022,11,District of Columbia,0,0,0,0,0,0,0,0
44,2022,11,Florida,0,0,0,0,1,2,3,12
45,2022,11,Georgia,0,0,0,1,0,1,1,0
46,2022,11,Maryland,0,0,0,0,0,1,0,3
47,2022,11,North Carolina,0,0,0,0,0,1,0,0
48,2022,11,South Carolina,0,0,0,0,0,0,0,0
49,2022,11,Virginia,0,0,0,0,0,1,0,3
50,2022,11,West Virginia,0,0,0,0,0,0,0,0
51,2022,11,East South Central,0,1,0,0,0,1,1,1
52,2022,11,Alabama,0,1,0,0,0,1,1,0
53,2022,11,Kentucky,0,0,0,0,0,0,0,1
54,2022,11,Mississippi,0,0,0,0,0,0,0,0
55,2022,11,Tennessee,0,0,0,0,0,0,0,0
56,2022,11,West South Central,0,2,0,3,0,2,0,3
57,2022,11,Arkansas,0,0,0,0,0,2,0,0
58,2022,11,Louisiana,0,0,0,0,0,1,0,0
59,2022,11,Oklahoma,0,0,0,2,0,0,0,0
60,2022,11,Texas,0,2,0,1,0,1,0,3
61,2022,11,Mountain,0,0,0,1,0,1,3,3
62,2022,11,Arizona,0,0,0,0,0,1,2,0
63,2022,11,Colorado,0,0,0,0,0,1,0,3
64,2022,11,Idaho,0,0,0,0,0,0,0,0
65,2022,11,Montana,0,0,0,0,0,0,0,0
66,2022,11,Nevada,0,0,0,1,0,0,0,0
67,2022,11,New Mexico,0,0,0,0,0,0,0,0
68,2022,11,Utah,0,0,0,0,0,0,0,0
69,2022,11,Wyoming,0,0,0,0,0,1,1,0
70,2022,11,Pacific,0,0,0,0,0,2,4,18
71,2022,11,Alaska,0,0,0,0,0,0,0,0
72,2022,11,California,0,0,0,0,0,2,4,13
73,2022,11,Hawaii,0,0,0,0,0,0,0,0
74,2022,11,Oregon,0,0,0,0,0,0,0,0
75,2022,11,Washington,0,0,0,0,0,1,0,5
76,2022,11,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,11,American Samoa,0,0,0,0,0,0,0,0
78,2022,11,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,11,Guam,0,0,0,0,0,0,0,0
80,2022,11,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,11,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,11,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,11,Total,0,2,2,8,1,7,17,59
14,2022,12,"U.S. Residents, excluding U.S. Territories",0,1,2,10,2,7,20,63
15,2022,12,New England,0,0,0,0,0,0,0,1
16,2022,12,Connecticut,0,0,0,0,0,0,0,0
17,2022,12,Maine,0,0,0,0,0,0,0,0
18,2022,12,Massachusetts,0,0,0,0,0,0,0,1
19,2022,12,New Hampshire,0,0,0,0,0,0,0,0
20,2022,12,Rhode Island,0,0,0,0,0,0,0,0
21,2022,12,Vermont,0,0,0,0,0,0,0,0
22,2022,12,Middle Atlantic,0,0,0,0,0,2,4,9
23,2022,12,New Jersey,0,0,0,0,0,0,0,0
24,2022,12,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,12,New York City,0,0,0,0,0,1,1,0
26,2022,12,Pennsylvania,0,0,0,0,0,2,2,9
27,2022,12,East North Central,0,1,2,3,0,1,0,2
28,2022,12,Illinois,0,0,0,2,0,1,0,0
29,2022,12,Indiana,0,1,1,0,0,1,0,1
30,2022,12,Michigan,0,0,0,0,0,1,0,1
31,2022,12,Ohio,0,1,1,1,0,1,0,0
32,2022,12,Wisconsin,0,0,0,0,0,0,0,0
33,2022,12,West North Central,0,0,0,0,0,2,1,4
34,2022,12,Iowa,0,0,0,0,0,1,0,0
35,2022,12,Kansas,0,0,0,0,0,0,0,1
36,2022,12,Minnesota,0,0,0,0,0,1,0,0
37,2022,12,Missouri,0,0,0,0,0,2,1,3
38,2022,12,Nebraska,0,0,0,0,0,0,0,0
39,2022,12,North Dakota,0,0,0,0,0,0,0,0
40,2022,12,South Dakota,0,0,0,0,0,0,0,0
41,2022,12,South Atlantic,0,0,0,1,1,3,6,19
42,2022,12,Delaware,0,0,0,0,0,0,0,1
43,2022,12,District of Columbia,0,0,0,0,0,0,0,0
44,2022,12,Florida,0,0,0,0,1,2,4,12
45,2022,12,Georgia,0,0,0,1,0,1,1,0
46,2022,12,Maryland,0,0,0,0,0,1,0,3
47,2022,12,North Carolina,0,0,0,0,0,1,1,0
48,2022,12,South Carolina,0,0,0,0,0,0,0,0
49,2022,12,Virginia,0,0,0,0,0,1,0,3
50,2022,12,West Virginia,0,0,0,0,0,0,0,0
51,2022,12,East South Central,0,1,0,0,0,1,1,1
52,2022,12,Alabama,0,1,0,0,0,1,1,0
53,2022,12,Kentucky,0,0,0,0,0,0,0,1
54,2022,12,Mississippi,0,0,0,0,0,0,0,0
55,2022,12,Tennessee,0,0,0,0,0,0,0,0
56,2022,12,West South Central,0,0,0,5,0,2,0,4
57,2022,12,Arkansas,0,0,0,0,0,2,0,0
58,2022,12,Louisiana,0,0,0,0,0,1,0,0
59,2022,12,Oklahoma,0,0,0,2,0,0,0,0
60,2022,12,Texas,0,0,0,3,0,1,0,4
61,2022,12,Mountain,0,0,0,1,1,1,4,3
62,2022,12,Arizona,0,0,0,0,0,1,2,0
63,2022,12,Colorado,0,0,0,0,0,1,0,3
64,2022,12,Idaho,0,0,0,0,0,0,0,0
65,2022,12,Montana,0,0,0,0,1,0,1,0
66,2022,12,Nevada,0,0,0,1,0,0,0,0
67,2022,12,New Mexico,0,0,0,0,0,0,0,0
68,2022,12,Utah,0,0,0,0,0,0,0,0
69,2022,12,Wyoming,0,0,0,0,0,1,1,0
70,2022,12,Pacific,0,0,0,0,0,2,4,20
71,2022,12,Alaska,0,0,0,0,0,0,0,0
72,2022,12,California,0,0,0,0,0,2,4,15
73,2022,12,Hawaii,0,0,0,0,0,0,0,0
74,2022,12,Oregon,0,0,0,0,0,0,0,0
75,2022,12,Washington,0,0,0,0,0,1,0,5
76,2022,12,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,12,American Samoa,0,0,0,0,0,0,0,0
78,2022,12,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,12,Guam,0,0,0,0,0,0,0,0
80,2022,12,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,12,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,12,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,12,Total,0,1,2,10,2,7,20,63
14,2022,13,"U.S. Residents, excluding U.S. Territories",0,1,3,10,1,7,21,67
15,2022,13,New England,0,0,0,0,0,0,0,1
16,2022,13,Connecticut,0,0,0,0,0,0,0,0
17,2022,13,Maine,0,0,0,0,0,0,0,0
18,2022,13,Massachusetts,0,0,0,0,0,0,0,1
19,2022,13,New Hampshire,0,0,0,0,0,0,0,0
20,2022,13,Rhode Island,0,0,0,0,0,0,0,0
21,2022,13,Vermont,0,0,0,0,0,0,0,0
22,2022,13,Middle Atlantic,0,0,0,0,0,2,4,10
23,2022,13,New Jersey,0,0,0,0,0,0,0,0
24,2022,13,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,13,New York City,0,0,0,0,0,1,1,0
26,2022,13,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,13,East North Central,0,1,3,3,0,1,0,2
28,2022,13,Illinois,0,0,0,2,0,1,0,0
29,2022,13,Indiana,0,1,1,0,0,1,0,1
30,2022,13,Michigan,0,0,0,0,0,1,0,1
31,2022,13,Ohio,0,1,2,1,0,1,0,0
32,2022,13,Wisconsin,0,0,0,0,0,0,0,0
33,2022,13,West North Central,0,0,0,0,0,1,1,6
34,2022,13,Iowa,0,0,0,0,0,1,0,0
35,2022,13,Kansas,0,0,0,0,0,0,0,1
36,2022,13,Minnesota,0,0,0,0,0,1,0,0
37,2022,13,Missouri,0,0,0,0,0,1,1,5
38,2022,13,Nebraska,0,0,0,0,0,0,0,0
39,2022,13,North Dakota,0,0,0,0,0,0,0,0
40,2022,13,South Dakota,0,0,0,0,0,0,0,0
41,2022,13,South Atlantic,0,0,0,1,0,3,6,20
42,2022,13,Delaware,0,0,0,0,0,0,0,1
43,2022,13,District of Columbia,0,0,0,0,0,0,0,0
44,2022,13,Florida,0,0,0,0,0,2,4,12
45,2022,13,Georgia,0,0,0,1,0,1,1,0
46,2022,13,Maryland,0,0,0,0,0,1,0,3
47,2022,13,North Carolina,0,0,0,0,0,1,1,0
48,2022,13,South Carolina,0,0,0,0,0,0,0,0
49,2022,13,Virginia,0,0,0,0,0,1,0,4
50,2022,13,West Virginia,0,0,0,0,0,0,0,0
51,2022,13,East South Central,0,1,0,0,0,1,1,1
52,2022,13,Alabama,0,1,0,0,0,1,1,0
53,2022,13,Kentucky,0,0,0,0,0,0,0,1
54,2022,13,Mississippi,0,0,0,0,0,0,0,0
55,2022,13,Tennessee,0,0,0,0,0,0,0,0
56,2022,13,West South Central,0,0,0,5,0,2,0,4
57,2022,13,Arkansas,0,0,0,0,0,2,0,0
58,2022,13,Louisiana,0,0,0,0,0,1,0,0
59,2022,13,Oklahoma,0,0,0,2,0,0,0,0
60,2022,13,Texas,0,0,0,3,0,1,0,4
61,2022,13,Mountain,0,0,0,1,0,1,4,3
62,2022,13,Arizona,0,0,0,0,0,1,2,0
63,2022,13,Colorado,0,0,0,0,0,1,0,3
64,2022,13,Idaho,0,0,0,0,0,0,0,0
65,2022,13,Montana,0,0,0,0,0,1,1,0
66,2022,13,Nevada,0,0,0,1,0,0,0,0
67,2022,13,New Mexico,0,0,0,0,0,0,0,0
68,2022,13,Utah,0,0,0,0,0,0,0,0
69,2022,13,Wyoming,0,0,0,0,0,1,1,0
70,2022,13,Pacific,0,0,0,0,1,2,5,20
71,2022,13,Alaska,0,0,0,0,0,0,0,0
72,2022,13,California,0,0,0,0,0,2,4,15
73,2022,13,Hawaii,0,0,0,0,0,0,0,0
74,2022,13,Oregon,0,0,0,0,1,0,1,0
75,2022,13,Washington,0,0,0,0,0,1,0,5
76,2022,13,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,13,American Samoa,0,0,0,0,0,0,0,0
78,2022,13,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,13,Guam,0,0,0,0,0,0,0,0
80,2022,13,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,13,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,13,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,13,Total,0,1,3,10,1,7,21,67
14,2022,14,"U.S. Residents, excluding U.S. Territories",0,1,3,10,0,7,21,69
15,2022,14,New England,0,0,0,0,0,0,0,1
16,2022,14,Connecticut,0,0,0,0,0,0,0,0
17,2022,14,Maine,0,0,0,0,0,0,0,0
18,2022,14,Massachusetts,0,0,0,0,0,0,0,1
19,2022,14,New Hampshire,0,0,0,0,0,0,0,0
20,2022,14,Rhode Island,0,0,0,0,0,0,0,0
21,2022,14,Vermont,0,0,0,0,0,0,0,0
22,2022,14,Middle Atlantic,0,0,0,0,0,2,4,10
23,2022,14,New Jersey,0,0,0,0,0,1,0,0
24,2022,14,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,14,New York City,0,0,0,0,0,1,1,0
26,2022,14,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,14,East North Central,0,1,3,3,0,1,0,2
28,2022,14,Illinois,0,0,0,2,0,1,0,0
29,2022,14,Indiana,0,1,1,0,0,1,0,1
30,2022,14,Michigan,0,0,0,0,0,1,0,1
31,2022,14,Ohio,0,1,2,1,0,1,0,0
32,2022,14,Wisconsin,0,0,0,0,0,0,0,0
33,2022,14,West North Central,0,0,0,0,0,1,1,7
34,2022,14,Iowa,0,0,0,0,0,0,0,1
35,2022,14,Kansas,0,0,0,0,0,0,0,1
36,2022,14,Minnesota,0,0,0,0,0,1,0,0
37,2022,14,Missouri,0,0,0,0,0,1,1,5
38,2022,14,Nebraska,0,0,0,0,0,0,0,0
39,2022,14,North Dakota,0,0,0,0,0,0,0,0
40,2022,14,South Dakota,0,0,0,0,0,0,0,0
